player_id,season_id,tsne_x,tsne_y
2734.0,2011-12,-17.7441287154,10.9423202412
200758.0,2006-07,16.2175777281,32.3457437481
689.0,1999-00,7.52414695115,-29.0919523939
201584.0,2013-14,43.3739356312,-3.62944256721
2617.0,2013-14,5.65396615306,21.598181872
2063.0,2008-09,36.5527394884,24.2364784768
2548.0,2007-08,13.3843966178,-6.16393549245
686.0,2008-09,20.0871128745,-10.4223396978
101127.0,2010-11,26.2834349078,0.10858713438
965.0,2013-14,-43.2241866669,-6.40863474752
2757.0,2010-11,26.6130811356,-2.03179014192
201.0,2001-02,38.3525412803,11.6299779873
958.0,2004-05,16.3710234384,31.6359354154
208.0,1996-97,45.9515370721,-2.00048045048
201166.0,2010-11,-12.4611608673,20.3485551777
2755.0,2009-10,-11.8067258484,30.01798476
365.0,1996-97,-8.66416039694,-15.1092979127
1720.0,1998-99,-3.58301811644,-38.9382185597
201933.0,2010-11,26.3142365516,-27.7777162273
200765.0,2016-17,-18.1516946591,-38.6711822505
2038.0,2004-05,13.4189159636,20.7617949161
2457.0,2013-14,-23.5086910335,-15.4647661246
201565.0,2016-17,15.8785792729,-8.62940871013
146.0,1996-97,2.05696355194,46.7996141057
1495.0,1997-98,34.4869117692,-18.7250667262
2768.0,2008-09,-52.3622072921,-3.64982139504
697.0,1998-99,42.6913296615,21.5303127076
200765.0,2006-07,-1.94536146485,-21.5348582853
717.0,2002-03,-4.56251644237,-19.8606730974
1498.0,2000-01,-2.12507964191,1.20186611249
1517.0,2000-01,-21.3378377783,-0.111326100129
201569.0,2009-10,-48.1582814309,-3.57093140096
1894.0,2007-08,-0.345415141472,6.69787396209
201978.0,2013-14,-19.2540492202,-17.7393235376
1088.0,2009-10,-26.7172203651,-17.2477550425
1508.0,1997-98,23.2672629393,-12.813138692
2746.0,2011-12,22.1739370311,-21.0100929908
779.0,1997-98,-13.9094143987,31.1339349241
426.0,2000-01,41.5754265276,11.6439947212
2211.0,2012-13,4.90500407641,49.2449897655
692.0,2003-04,17.8198594932,35.5956227453
1607.0,2003-04,-22.8231755617,-19.9974579691
2211.0,2005-06,0.850390031329,1.00264923009
2557.0,2013-14,4.4793555617,8.2391464323
1508.0,2006-07,41.5555630684,12.3992293676
103.0,1999-00,-32.6994882012,-24.760869226
2457.0,2005-06,-38.1827587378,-12.8006021904
1509.0,2002-03,14.5439096608,25.66556831
202322.0,2015-16,6.66265229329,4.07223561685
2039.0,2004-05,-19.3732155892,-33.3993226985
200745.0,2009-10,27.0207725991,1.27868380039
432.0,1998-99,-25.2133127695,-24.7605527646
304.0,2001-02,17.7087049736,-4.05594529476
201143.0,2014-15,35.4842077515,-8.48939856014
202331.0,2012-13,-7.91248899512,13.3842585088
101135.0,2006-07,9.36751672064,17.2707329679
423.0,1997-98,19.5861138421,-25.0554452651
101150.0,2008-09,-22.4325915009,3.10599340884
418.0,1997-98,8.42371650895,45.7037739461
2224.0,2012-13,-21.3810920599,-17.1822546979
84.0,2000-01,27.8549775155,-9.25816643384
200757.0,2010-11,-10.7859417041,-32.5940997964
201147.0,2015-16,-36.8929041901,-12.6515101174
1496.0,2001-02,-1.26071979629,9.03885057157
275.0,1996-97,8.92954459542,5.50844719346
915.0,2002-03,-22.8577839898,-38.4669668166
2562.0,2009-10,-23.3698310103,-21.1829820798
2585.0,2013-14,-0.325628008047,-29.5606884144
970.0,2002-03,7.08062483212,-30.0968217505
201949.0,2011-12,-8.34030834931,-36.6559540182
2404.0,2011-12,14.4413984955,23.3736973631
105.0,1997-98,-52.4351193158,-14.8572863729
183.0,1997-98,30.4919611928,-24.1252209
452.0,2005-06,41.7306559396,10.9998137844
101179.0,2014-15,-22.4117482408,-15.9956641588
201960.0,2010-11,36.8659317587,18.8788662995
201142.0,2013-14,45.639433871,-3.58327034527
2585.0,2004-05,9.91330351561,29.0685413971
1737.0,2010-11,25.6842302771,-22.3271793663
200768.0,2012-13,-43.2592177379,0.137974419682
913.0,1997-98,21.184027115,-35.6285841491
420.0,1996-97,-3.63284045242,-23.6443093669
2046.0,2004-05,19.4846971877,-17.3368139972
1122.0,1996-97,-16.5590829666,-43.4203196107
389.0,2005-06,-26.7133685734,-28.1117323732
686.0,2009-10,12.865296895,-9.72853816945
72.0,1998-99,-8.27218737048,-32.6357207776
101181.0,2016-17,-13.7668301809,4.11348777488
87.0,2001-02,7.53718044851,-26.5008030149
200770.0,2015-16,2.57743588058,45.6118977486
2581.0,2012-13,-49.0876783498,-15.8102817293
2209.0,2010-11,-46.4770586471,-17.09192356
948.0,2006-07,-7.59993440724,-24.0008559066
1499.0,2001-02,5.60119741263,-29.2597061574
2592.0,2010-11,-54.8044775016,-14.4401027145
120.0,1997-98,17.6945914778,0.972919240415
1502.0,2002-03,4.5138417497,-18.8450172731
2212.0,2005-06,12.7665003633,15.0274711371
2240.0,2003-04,-29.9807822896,18.7389060905
101123.0,2016-17,-25.4803443782,-27.1337161378
202689.0,2012-13,15.4341298047,5.40342773165
200769.0,2010-11,-14.4880032676,3.23252521302
202704.0,2015-16,16.8011585096,6.48634724558
201575.0,2008-09,-32.0583494233,3.96063507418
2405.0,2003-04,26.1205705242,-29.5081862972
164.0,1999-00,-18.1524166078,-44.5412313128
201566.0,2008-09,-7.61465431492,-3.2874214501
